Energy__kWh_,Total_Duration_hours,Charging_Time_hours,Station_Name,Address,Zip_Postal_Code,Start_Hour,End_Hour,Day_of_Week,is_weekend,season
186.142,87.36166666,43.68694444,BOULDER / N BOULDER REC 1,3172 Broadway,80302,9,10,0,0,1
223.94,108.4038889,53.89138889,BOULDER / ATRIUM ST1,1360 Gillaspie Dr,80302,8,13,1,0,1
166.688,97.44305556,42.33361111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,11,17,2,0,1
217.043,145.6169444,48.19444444,BOULDER / N BOULDER REC 1,3172 Broadway,80302,9,11,3,0,1
206.026,111.6241667,46.39972222,COMM VITALITY / 1100WALNUT1,1100 Walnut,80302,16,13,4,0,1
179.008,51.04805556,41.18666667,COMM VITALITY / 1100WALNUT1,1100 Walnut,80302,16,16,5,1,1
140.64,39.86777778,29.13166667,BOULDER / N BOULDER REC 1,3172 Broadway,80302,11,12,6,1,1
247.636,163.0088889,62.05305556,BOULDER / N BOULDER REC 1,3172 Broadway,80302,10,11,0,0,1
201.155,210.7336111,50.22305556,BOULDER / N BOULDER REC 1,1100 Spruce St,80302,10,17,1,0,1
156.399,76.43527778,34.24472222,BOULDER / N BOULDER REC 1,3172 Broadway,80302,5,18,2,0,1
171.755,64.8125,37.43166667,BOULDER / N BOULDER REC 1,3172 Broadway,80302,11,8,3,0,1
108.87,171.3966667,22.43694445,BOULDER / ATRIUM ST1,1500 Pearl St,80302,10,18,4,0,1
68.478,13.26083333,12.35277778,BOULDER / ATRIUM ST1,1770 13th St,80302,15,15,5,1,1
105.942,17.72694445,17.66555556,BOULDER / N BOULDER REC 1,1100 Spruce St,80302,15,15,6,1,1
48.885,9.986666666,9.705,BOULDER / N BOULDER REC 1,3172 Broadway,80304,11,12,0,0,1
30.096,5.799722222,5.776944444,BOULDER / BASELINE ST1,900 Baseline Rd,80302,7,8,1,0,1
38.175,7.651666669,7.557499999,BOULDER / BASELINE ST1,900 Baseline Rd,80302,13,12,2,0,1
10.515,1.980555556,1.975833333,BOULDER / BASELINE ST1,900 Baseline Rd,80302,11,13,5,1,1
38.023,6.819722222,6.773333334,BOULDER / N BOULDER REC 1,3172 Broadway,80304,15,17,6,1,1
40.682,7.003333334,6.9775,BOULDER / BASELINE ST1,1400 Walnut St,80302,8,11,0,0,1
56.817,13.72222222,12.24861111,BOULDER / BASELINE ST1,3172 Broadway,80302,7,18,1,0,1
23.544,5.318888889,4.621666667,BOULDER / BASELINE ST1,900 Baseline Rd,80302,15,15,2,0,1
35.837,6.183888889,6.174166666,BOULDER / N BOULDER REC 1,3172 Broadway,80304,8,11,3,0,1
65.98,479.2033334,13.96305556,BOULDER / BOULDER PARK S2,1739 Broadway,80302,10,0,4,0,1
12.173,1.978888889,1.962222223,BOULDER / BASELINE ST1,900 Baseline Rd,80302,14,15,5,1,1
3.43,0.525833333,0.517222222,BOULDER / BASELINE ST1,900 Baseline Rd,80302,14,14,6,1,1
35.845,6.054166667,6.029166666,BOULDER / N BOULDER REC 1,3172 Broadway,80304,8,10,0,0,1
40.429,7.139166666,7.089999999,BOULDER / BASELINE ST1,3172 Broadway,80302,9,12,1,0,1
41.132,7.461388889,7.379166667,BOULDER / N BOULDER REC 1,3172 Broadway,80304,14,16,2,0,1
0,0.639722222,0,BOULDER / BASELINE ST1,900 Baseline Rd,80302,8,9,3,0,1
21.881,5.435277778,5.428055555,BOULDER / EAST REC,3172 Broadway,80303,8,13,4,0,1
16.273,3.854722222,3.711666666,BOULDER / REC CENTER ST2,1360 Gillaspie Dr,80305,15,16,5,1,1
44.454,7.060833334,6.781944445,BOULDER / BASELINE ST1,900 Baseline Rd,80302,15,18,6,1,1
32.18,7.555,7.540555556,BOULDER / BASELINE ST1,900 Baseline Rd,80302,8,10,0,0,1
9.145,3.553055556,2.796111111,BOULDER / REC CENTER ST1,1360 Gillaspie Dr,80305,13,13,1,0,1
65.13,11.4825,11.45305556,BOULDER / BASELINE ST1,900 Baseline Rd,80302,6,7,2,0,1
57.702,9.660277779,9.389722222,BOULDER / BASELINE ST1,3172 Broadway,80302,17,19,3,0,1
32.519,8.169444444,7.033888889,BOULDER / BASELINE ST1,900 Baseline Rd,80302,13,13,4,0,1
30.689,6.573055556,5.563611111,BOULDER / REC CENTER ST1,1360 Gillaspie Dr,80305,11,13,5,1,1
0.749,0.121666667,0.119444444,BOULDER / ATRIUM ST1,1770 13th St,80302,11,11,6,1,1
16.658,3.981388889,3.744999999,BOULDER / BASELINE ST1,1400 Walnut St,80302,11,13,1,0,1
22.497,4.702222222,4.440555555,BOULDER / BASELINE ST1,900 Baseline Rd,80302,6,7,2,0,1
34.791,8.594999999,6.99388889,COMM VITALITY / 1400 WALNUT1,1400 Walnut St,80302,7,12,3,0,1
6.288,1.501111111,1.491666667,BOULDER / BASELINE ST1,900 Baseline Rd,80302,10,12,4,0,1
30.55,6.677500001,6.658333333,BOULDER / REC CENTER ST1,1360 Gillaspie Dr,80302,10,12,5,1,1
33.967,5.626944444,5.605555555,BOULDER / ALPINE ST1,1275 Alpine Ave,80302,6,8,6,1,1
56.645,12.19555556,9.746111111,BOULDER / BASELINE ST1,3172 Broadway,80302,7,11,0,0,1
31.704,5.536666667,5.521944445,BOULDER / N BOULDER REC 1,3172 Broadway,80304,13,15,1,0,1
69.593,13.63638889,12.47527778,BOULDER / BASELINE ST1,900 Baseline Rd,80302,6,7,2,0,1
14.417,3.609722222,2.408611111,BOULDER / BASELINE ST1,900 Baseline Rd,80302,10,12,3,0,1
68.845,98.18777778,13.2275,BOULDER / N BOULDER REC 1,3172 Broadway,80304,7,19,4,0,1
44.753,9.492777778,8.321388889,BOULDER / ATRIUM ST1,1360 Gillaspie Dr,80302,8,11,5,1,1
79.848,21.55944444,16.63972222,BOULDER / BASELINE ST1,900 Baseline Rd,80302,14,11,6,1,1
20.501,3.986944444,3.923055555,BOULDER / BASELINE ST1,3172 Broadway,80302,7,7,0,0,1
26.841,9.074166666,6.645277779,BOULDER / BASELINE ST1,1500 Pearl St,80302,6,7,1,0,1
47.34,11.59694444,10.04555556,BOULDER / N BOULDER REC 1,3172 Broadway,80304,8,11,2,0,1
58.633,295.0444444,12.63083334,BOULDER / REC CENTER ST1,1360 Gillaspie Dr,80305,20,20,3,0,1
36.371,9.244444444,8.05388889,BOULDER / N BOULDER REC 1,3172 Broadway,80304,6,19,4,0,1
19.898,3.223333333,3.215,BOULDER / BASELINE ST1,3172 Broadway,80302,13,15,5,1,1
40.546,6.485000001,6.438055556,BOULDER / BASELINE ST1,900 Baseline Rd,80302,12,14,6,1,1
30.871,7.140277778,6.381944444,BOULDER / N BOULDER REC 1,3172 Broadway,80304,7,11,0,0,1
71.735,13.93833333,12.43277778,BOULDER / N BOULDER REC 1,3172 Broadway,80304,7,21,1,0,1
14.845,2.803888889,2.799166667,BOULDER / BASELINE ST1,2052 Junction Pl,80301,5,7,2,0,1
25.476,7.838333333,6.581944445,BOULDER / N BOULDER REC 1,3172 Broadway,80304,7,12,3,0,1
54.861,14.87333333,12.08694444,BOULDER / BASELINE ST1,3172 Broadway,80301,6,10,4,0,1
125.4,32.33444444,21.50777778,BOULDER / BASELINE ST1,900 Baseline Rd,80302,7,12,5,1,1
19.949,6.696388888,4.8625,BOULDER / BASELINE ST1,900 Baseline Rd,80302,9,14,6,1,1
35.199,9.069166666,7.723888888,BOULDER / N BOULDER REC 1,3172 Broadway,80304,7,10,0,0,1
69.33,255.4269445,13.89777778,BOULDER / N BOULDER REC 1,1739 Broadway,80302,7,7,1,0,1
32.743,147.7738889,8.261944445,BOULDER / N BOULDER REC 1,3172 Broadway,80302,17,7,2,0,1
18.636,3.242777778,3.228055556,BOULDER / BASELINE ST1,900 Baseline Rd,80302,6,7,3,0,1
43.454,6.755555555,6.7375,BOULDER / N BOULDER REC 1,3172 Broadway,80304,5,7,4,0,1
73.197,12.70861111,12.41944444,BOULDER / BASELINE ST1,900 Baseline Rd,80302,9,14,5,1,1
55.864,15.24555556,10.01,BOULDER / ALPINE ST1,1275 Alpine Ave,80302,15,15,6,1,1
89.893,18.59111111,16.53222222,BOULDER / BASELINE ST1,1100 Spruce St,80302,11,11,0,0,1
122.524,34.66555555,21.16305555,BOULDER / FACILITIES ST1,1745 14th street,80302,9,9,1,0,1
42.62,7.996111112,7.947777777,BOULDER / BASELINE ST1,3172 Broadway,80302,8,10,2,0,1
75.375,14.69722222,13.89888889,BOULDER / BASELINE ST1,900 Baseline Rd,80302,13,10,3,0,1
110.276,109.9536111,20.26722222,BOULDER / BASELINE ST1,900 Baseline Rd,80302,18,16,4,0,1
30.379,7.561666667,6.240555555,BOULDER / ATRIUM ST1,1100 Walnut,80302,12,10,5,1,1
7.802,2.152500001,2.118333333,BOULDER / BASELINE ST1,900 Baseline Rd,80302,12,12,6,1,1
85.926,17.81861111,16.16722222,BOULDER / BASELINE ST1,900 Baseline Rd,80302,8,16,0,0,1
59.98,366.5638889,15.62888889,BOULDER / N BOULDER REC 1,3172 Broadway,80302,7,10,1,0,1
64.254,22.27083333,15.98583334,BOULDER / N BOULDER REC 1,3172 Broadway,80304,9,16,2,0,1
46.103,8.007777778,7.980555556,BOULDER / BASELINE ST1,900 Baseline Rd,80302,10,10,3,0,1
67.556,14.75333333,11.92222222,BOULDER / N BOULDER REC 1,3172 Broadway,80302,7,8,4,0,1
89.687,18.84694444,16.58833334,BOULDER / REC CENTER ST1,1100 Spruce St,80302,9,12,5,1,1
64.548,14.875,13.02027778,BOULDER / BASELINE ST1,2150 13th St,80302,13,13,6,1,1
51.392,12.14555556,11.49277778,BOULDER / BASELINE ST1,3172 Broadway,80302,5,19,0,0,2
60.223,13.035,12.63805556,BOULDER / N BOULDER REC 1,3172 Broadway,80304,6,14,1,0,2
76.582,15.52666667,15.10361111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,10,13,2,0,2
40.727,463.405,12.02833333,BOULDER / ANNEX ST1,3172 Broadway,80301,8,8,3,0,2
73.57,298.5827778,14.62305556,BOULDER / BASELINE ST1,5565 51st St,80301,6,8,4,0,2
22.19,6.789722223,5.608333333,BOULDER / ATRIUM ST1,1400 Walnut St,80302,11,11,5,1,2
61.158,13.87916667,11.71277778,COMM VITALITY / 1100WALNUT1,1500 Pearl St,80302,12,14,6,1,2
30.091,5.123611111,5.111388888,BOULDER / BASELINE ST1,3172 Broadway,80302,7,9,0,0,2
30.134,10.97666667,8.261944445,BOULDER / BASELINE ST1,3172 Broadway,80302,11,16,1,0,2
168.065,567.0563888,38.58388888,BOULDER / BASELINE ST1,3172 Broadway,80302,13,7,2,0,2
64.076,39.08583333,14.50944444,BOULDER / N BOULDER REC 1,3172 Broadway,80302,11,11,3,0,2
105.914,26.05027778,20.90666667,BOULDER / ALPINE ST1,1275 Alpine Ave,80302,6,13,4,0,2
97.211,23.40583333,21.22027778,BOULDER / N BOULDER REC 1,3172 Broadway,80304,9,12,5,1,2
50.954,13.19111111,10.03527778,BOULDER / BASELINE ST1,900 Baseline Rd,80302,10,17,6,1,2
23.809,3.841944445,3.7525,BOULDER / N BOULDER REC 1,1500 Pearl St,80301,8,11,0,0,2
78.389,14.5225,14.42583333,BOULDER / EAST REC,5660 Sioux Dr,80303,7,10,1,0,2
66.952,232.6647222,15.77388889,BOULDER / EAST REC,1360 Gillaspie Dr,80305,6,16,2,0,2
157.826,33.49861111,26.85055556,BOULDER / N BOULDER REC 1,1360 Gillaspie Dr,80302,6,8,3,0,2
18.086,2.875555556,2.840555556,BOULDER / BASELINE ST1,1100 Walnut,80302,9,9,4,0,2
133.286,32.35611111,24.34083334,BOULDER / BASELINE ST1,5565 51st St,80302,6,15,5,1,2
98.606,21.55944445,17.41666667,BOULDER / BASELINE ST1,1100 Spruce St,80302,17,19,6,1,2
73.383,104.8019444,14.48305556,BOULDER / N BOULDER REC 1,1360 Gillaspie Dr,80301,17,20,0,0,2
43.953,8.170277779,8.107222222,BOULDER / EAST REC,5660 Sioux Dr,80302,7,8,1,0,2
36.318,10.875,9.880555557,BOULDER / BASELINE ST1,900 Baseline Rd,80302,17,19,2,0,2
118.773,26.71972222,22.63444445,BOULDER / REC CENTER ST1,1360 Gillaspie Dr,80302,19,19,3,0,2
89.611,21.91194444,19.34694445,BOULDER / N BOULDER REC 1,3172 Broadway,80302,6,8,4,0,2
55.34,13.90944445,13.77472222,BOULDER / BASELINE ST1,900 Baseline Rd,80302,6,7,5,1,2
120.194,32.17861111,20.57222222,BOULDER / BASELINE ST1,900 Baseline Rd,80302,13,8,6,1,2
82.861,20.31666667,15.89388889,BOULDER / N BOULDER REC 1,2052 Junction Pl,80301,13,8,0,0,2
128.424,33.35722222,23.43277778,BOULDER / N BOULDER REC 1,3172 Broadway,80302,9,9,1,0,2
97.837,27.30916667,18.52805555,BOULDER / N BOULDER REC 1,3172 Broadway,80302,7,7,2,0,2
173.898,43.04527778,37.40916667,BOULDER / BASELINE ST1,3172 Broadway,80302,11,9,3,0,2
100.092,23.79722222,20.46944445,BOULDER / EAST REC,3172 Broadway,80302,7,20,4,0,2
46.683,8.590277777,8.538333334,BOULDER / ATRIUM ST1,1100 Spruce St,80302,8,15,5,1,2
131.322,27.72416667,25.13972222,BOULDER / BASELINE ST1,1360 Gillaspie Dr,80302,17,17,6,1,2
87.062,19.22277778,17.20166667,BOULDER / BASELINE ST1,900 Baseline Rd,80302,17,16,0,0,2
123.713,23.83944444,23.77333333,BOULDER / N BOULDER REC 1,3172 Broadway,80304,14,14,1,0,2
17.647,8.556666667,4.668888889,BOULDER / BASELINE ST1,2052 Junction Pl,80301,7,7,2,0,2
89.457,448.1383333,18.19861111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,12,11,3,0,2
97.798,24.85166667,22.69138889,BOULDER / BASELINE ST1,3172 Broadway,80302,7,8,4,0,2
186.005,34.68944444,34.58916667,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,8,11,5,1,2
55.704,10.73888889,8.628333333,BOULDER / ALPINE ST1,1275 Alpine Ave,80304,19,19,6,1,2
46.273,12.34138889,11.02888889,BOULDER / N BOULDER REC 1,3172 Broadway,80304,17,11,0,0,2
104.196,19.70027778,18.04583333,BOULDER / N BOULDER REC 1,3172 Broadway,80302,16,8,1,0,2
54.221,12.11416667,10.42888889,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,10,15,2,0,2
68.158,14.595,14.26861111,BOULDER / N BOULDER REC 1,3172 Broadway,80304,6,7,3,0,2
142.508,32.8725,28.37972222,BOULDER / N BOULDER REC 1,3172 Broadway,80302,11,17,4,0,2
99.729,23.79916667,21.91027778,BOULDER / ATRIUM ST1,1770 13th St,80302,14,11,5,1,2
76.062,14.25222222,14.05388889,BOULDER / RESERVOIR ST2,5565 51st St,80302,13,13,6,1,2
72.391,12.97638889,12.18555556,BOULDER / BASELINE ST1,900 Baseline Rd,80302,11,13,0,0,2
110.709,20.14666667,20.08388889,BOULDER / N BOULDER REC 1,3172 Broadway,80304,13,18,1,0,2
52.941,12.65833333,10.50638889,BOULDER / EAST REC,5660 Sioux Dr,80302,6,13,2,0,2
140.689,127.2091667,30.08,BOULDER / REC CENTER ST1,1360 Gillaspie Dr,80305,17,17,3,0,2
164.578,36.09916667,31.02194444,BOULDER / N BOULDER REC 1,1100 Spruce St,80302,6,10,4,0,2
51.29,11.71333333,9.818333334,BOULDER / REC CENTER ST2,1360 Gillaspie Dr,80302,12,13,5,1,2
78.359,55.98083334,19.04055556,BOULDER / N BOULDER REC 1,3172 Broadway,80302,13,13,6,1,2
94.656,215.5008333,18.04333334,BOULDER / BASELINE ST1,900 Baseline Rd,80302,14,7,0,0,2
104.835,27.80472222,24.16277778,BOULDER / N BOULDER REC 1,3172 Broadway,80304,10,10,1,0,2
166.792,38.18527778,33.46916666,BOULDER / N BOULDER REC 1,1100 Spruce St,80302,18,11,2,0,2
96.526,17.34527778,16.40833333,BOULDER / BASELINE ST1,1100 Spruce St,80302,6,14,3,0,2
78.678,17.9175,14.15472222,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,7,22,4,0,2
71.626,18.36611111,15.7875,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,7,10,5,1,2
70.181,12.36861111,12.31555556,BOULDER / N BOULDER REC 1,3172 Broadway,80302,13,15,6,1,2
69.191,17.71027778,15.55638889,COMM VITALITY / 1500PEARL1,1500 Pearl St,80302,12,14,0,0,2
122.327,30.65861111,28.09444445,BOULDER / BASELINE ST1,900 Baseline Rd,80302,9,9,1,0,2
52.539,17.70638889,12.34333333,BOULDER / BASELINE ST1,3172 Broadway,80302,10,12,2,0,2
141.329,31.71638889,26.90555556,COMM VITALITY / BOULDER JCTN,1360 Gillaspie Dr,80302,10,9,3,0,2
128.341,380.1872222,24.62111111,BOULDER / BASELINE ST1,900 Baseline Rd,80302,18,18,4,0,2
123.583,27.46583333,23.82083334,BOULDER / BASELINE ST1,900 Baseline Rd,80302,12,17,5,1,2
147.912,31.54166667,28.77611111,BOULDER / BASELINE ST1,1505 30th St,80302,11,11,6,1,2
85.284,17.48611111,16.30916667,BOULDER / N BOULDER REC 1,3172 Broadway,80302,7,11,0,0,2
72.419,18.82638889,17.75805556,BOULDER / BASELINE ST1,900 Baseline Rd,80302,7,9,1,0,2
83.459,27.85055556,18.09083333,BOULDER / N BOULDER REC 1,5565 51st St,80302,11,13,2,0,2
106.449,204.1641667,23.845,BOULDER / N BOULDER REC 1,3172 Broadway,80302,7,9,3,0,2
132.604,116.0713889,26.65944445,BOULDER / BASELINE ST1,900 Baseline Rd,80302,13,13,4,0,2
117.25,25.62805556,20.45166667,BOULDER / BASELINE ST1,900 Baseline Rd,80302,9,19,5,1,2
81.577,17.64916667,15.48055556,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,15,18,6,1,2
99.246,21.70583333,19.94972222,BOULDER / BASELINE ST1,1100 Spruce St,80302,19,10,0,0,2
92.993,18.91916667,18.12944445,BOULDER / CARPENTER PARK1,1360 Gillaspie Dr,80303,17,17,1,0,2
127.098,69.10722222,26.18361111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,10,8,2,0,2
185.465,313.0613889,41.42666666,BOULDER / CARPENTER PARK1,1505 30th St,80302,14,20,3,0,2
89.663,96.68388889,21.38694444,BOULDER / BASELINE ST1,1500 Pearl St,80302,10,12,4,0,2
140.299,73.75583333,26.70694444,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,14,12,5,1,2
167.793,40.57944444,32.165,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,14,10,6,1,2
80.129,65.94833333,19.63777778,BOULDER / EAST REC,2052 Junction Pl,80302,16,8,0,0,2
42.636,228.9583334,10.94333333,BOULDER / N BOULDER REC 1,3172 Broadway,80302,17,18,1,0,2
111.061,23.91333333,21.92444445,BOULDER / BASELINE ST1,5660 Sioux Dr,80302,9,12,2,0,2
79.238,46.36888889,18.90666667,BOULDER / BASELINE ST1,1100 Spruce St,80302,13,10,3,0,2
97.614,22.01944445,20.42805556,BOULDER / BASELINE ST1,900 Baseline Rd,80302,9,12,4,0,2
180.841,73.77083333,33.80027778,BOULDER / BASELINE ST1,1505 30th St,80302,13,13,5,1,2
89.68,22.73888889,19.1675,BOULDER / BASELINE ST1,1360 Gillaspie Dr,80302,16,14,6,1,2
219.181,62.25583333,40.53611111,BOULDER / BASELINE ST1,900 Baseline Rd,80302,17,18,0,0,2
96.507,28.69166667,17.89527778,BOULDER / N BOULDER REC 1,1360 Gillaspie Dr,80302,7,11,1,0,3
145.374,253.7102778,32.91555555,BOULDER / N BOULDER REC 1,900 Walnut St,80302,11,17,2,0,3
107.602,23.62472222,22.73916667,BOULDER / N BOULDER REC 1,3172 Broadway,80302,15,15,3,0,3
153.687,32.37944445,30.71277778,BOULDER / CARPENTER PARK2,1505 30th St,80302,12,15,4,0,3
97.427,130.8980556,19.55972222,BOULDER / REC CENTER ST1,1360 Gillaspie Dr,80302,15,15,5,1,3
77.257,19.32111111,18.095,BOULDER / CARPENTER PARK1,1505 30th St,80302,15,16,6,1,3
149.682,39.33194444,33.61305556,BOULDER / CARPENTER PARK1,1505 30th St,80303,11,11,0,0,3
59.875,10.13583333,10.10666667,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,8,11,1,0,3
76.114,12.56083333,12.47027778,BOULDER / CARPENTER PARK1,1505 30th St,80303,14,14,2,0,3
120.739,118.9322222,24.61222222,BOULDER / N BOULDER REC 1,3172 Broadway,80302,12,13,3,0,3
163.573,36.49861111,33.94222222,BOULDER / N BOULDER REC 1,3172 Broadway,80304,15,15,4,0,3
194.841,40.98138889,37.59638889,BOULDER / N BOULDER REC 1,1505 30th St,80302,15,12,5,1,3
104.989,23.44138889,21.52555556,BOULDER / BASELINE ST1,1505 30th St,80302,7,12,6,1,3
92.301,41.90305556,20.735,BOULDER / CARPENTER PARK1,1505 30th St,80302,7,9,0,0,3
59.901,23.0675,11.74861111,BOULDER / CARPENTER PARK2,1505 30th St,80302,13,13,1,0,3
221.317,112.2527778,43.56805556,COMM VITALITY / 1400 WALNUT1,1400 Walnut St,80302,15,12,2,0,3
117.804,44.17722222,26.16805556,BOULDER / BOULDER PARK S2,1505 30th St,80302,13,13,3,0,3
137.493,125.2936111,28.30027778,BOULDER / N BOULDER REC 1,1505 30th St,80302,7,7,4,0,3
156.552,32.28166667,30.1425,BOULDER / ATRIUM ST1,1770 13th St,80302,15,17,5,1,3
114.776,23.56972222,22.75277778,BOULDER / BASELINE ST1,1505 30th St,80303,9,10,6,1,3
53.166,134.0891667,13.20833333,BOULDER / CARPENTER PARK2,1360 Gillaspie Dr,80303,7,9,0,0,3
84.897,16.0225,15.92361111,BOULDER / FACILITIES ST1,1505 30th St,80302,9,11,1,0,3
84.548,16.235,15.66222222,BOULDER / N BOULDER REC 1,3172 Broadway,80302,16,17,2,0,3
145.171,33.25222222,29.10944444,BOULDER / N BOULDER REC 1,3172 Broadway,80302,10,9,3,0,3
237.874,50.18166666,46.13777778,BOULDER / BASELINE ST1,1505 30th St,80302,17,17,4,0,3
55.124,13.49833333,12.14833333,BOULDER / CARPENTER PARK2,1505 30th St,80302,10,13,5,1,3
188.296,39.54027778,35.41388889,BOULDER / BASELINE ST1,1505 30th St,80302,14,16,6,1,3
130.442,27.87,26.59194444,BOULDER / BASELINE ST1,1505 30th St,80302,7,17,0,0,3
86.368,183.3963889,17.00138889,BOULDER / CARPENTER PARK2,1505 30th St,80303,13,19,1,0,3
89.877,16.70194444,16.57861111,BOULDER / N BOULDER REC 1,1360 Gillaspie Dr,80302,9,11,2,0,3
153.873,27.87333333,25.95861111,BOULDER / BASELINE ST1,900 Baseline Rd,80302,7,18,3,0,3
109.565,32.86805556,19.89694444,BOULDER / BASELINE ST1,1505 30th St,80302,15,17,4,0,3
185.445,37.92944445,33.25138889,BOULDER / REC CENTER ST1,1505 30th St,80302,9,9,5,1,3
219.44,60.39861111,44.16805555,BOULDER / BASELINE ST1,1100 Walnut,80302,15,17,6,1,3
96.834,212.3119445,21.70833333,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,7,11,0,0,3
85.542,43.03527778,15.95972222,BOULDER / REC CENTER ST1,1360 Gillaspie Dr,80305,17,17,1,0,3
47.553,38.10083333,10.23472222,BOULDER / ATRIUM ST1,1770 13th St,80302,12,17,2,0,3
154.285,27.53916667,25.89333333,COMM VITALITY / BOULDER JCTN,1360 Gillaspie Dr,80302,18,18,3,0,3
173.351,52.14055556,34.99444444,BOULDER / N BOULDER REC 1,1100 Spruce St,80302,18,18,4,0,3
136.736,31.33361111,29.05416667,BOULDER / N BOULDER REC 1,1505 30th St,80302,10,14,5,1,3
93.939,18.28972222,17.19916667,BOULDER / BASELINE ST1,1505 30th St,80302,13,14,6,1,3
66.349,16.16333333,12.02555556,BOULDER / N BOULDER REC 1,3172 Broadway,80304,11,12,0,0,3
131.741,52.48916667,25.4775,BOULDER / CARPENTER PARK2,1505 30th St,80303,7,14,1,0,3
156.734,74.94555556,33.38388889,BOULDER / BASELINE ST1,900 Baseline Rd,80302,12,14,2,0,3
31.76,5.475,5.459722223,BOULDER / BASELINE ST1,1100 Spruce St,80302,7,12,3,0,3
88.794,19.47694444,19.22722222,COMM VITALITY / 1100WALNUT1,1100 Walnut,80302,14,13,4,0,3
192.823,44.42805556,37.01055555,BOULDER / CARPENTER PARK1,1505 30th St,80302,10,17,5,1,3
87.031,23.46555555,18.41361111,BOULDER / CARPENTER PARK1,1505 30th St,80303,10,12,6,1,3
90.964,40.30527778,20.97888889,BOULDER / BASELINE ST1,1505 30th St,80303,7,13,0,0,3
100.859,77.61500001,21.79361111,BOULDER / REC CENTER ST2,1100 Spruce St,80302,13,10,1,0,3
125.686,28.85444445,26.58777778,BOULDER / CARPENTER PARK1,1505 30th St,80303,16,13,2,0,3
92.14,16.44722222,16.40722222,BOULDER / N BOULDER REC 1,1505 30th St,80303,12,10,3,0,3
141.44,33.72833333,27.67222222,BOULDER / BASELINE ST1,900 Baseline Rd,80302,10,15,4,0,3
191.777,102.1002778,38.85111111,BOULDER / N BOULDER REC 1,1100 Spruce St,80302,10,12,5,1,3
54.093,9.826944443,9.799722222,BOULDER / CARPENTER PARK1,1505 30th St,80302,11,12,6,1,3
41.442,7.400555556,7.377222222,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,9,12,0,0,3
101.704,27.78416667,23.62194445,BOULDER / CARPENTER PARK1,1505 30th St,80303,14,17,1,0,3
133.464,33.73138889,29.14416667,BOULDER / CARPENTER PARK1,1505 30th St,80302,10,12,2,0,3
111.386,166.7244445,24.66583333,BOULDER / CARPENTER PARK1,1505 30th St,80303,14,15,3,0,3
215.369,100.3358333,42.0875,BOULDER / CARPENTER PARK1,1505 30th St,80302,7,8,4,0,3
107.746,75.17166667,24.27972222,BOULDER / CARPENTER PARK1,1505 30th St,80302,9,9,5,1,3
100.485,18.33305556,18.25361111,BOULDER / CARPENTER PARK1,1505 30th St,80302,13,14,6,1,3
169.638,185.6305555,36.545,BOULDER / BASELINE ST1,1505 30th St,80302,9,12,0,0,3
176.52,40.47138889,37.82861111,BOULDER / CARPENTER PARK1,1360 Gillaspie Dr,80302,12,12,1,0,3
82.5,24.90416667,15.30416667,COMM VITALITY / BOULDER JCTN,2052 Junction Pl,80302,16,16,2,0,3
71.92,54.87861111,12.955,BOULDER / N BOULDER REC 1,1505 30th St,80302,14,20,3,0,3
187.682,36.22333333,35.44805555,BOULDER / REC CENTER ST2,1360 Gillaspie Dr,80302,11,11,4,0,3
170.854,38.86361111,37.05805556,BOULDER / REC CENTER ST1,1360 Gillaspie Dr,80302,14,14,5,1,3
120.756,26.52055556,23.99916667,BOULDER / CARPENTER PARK1,1505 30th St,80302,14,14,6,1,3
55.777,13.55888889,12.05388889,BOULDER / BASELINE ST1,1505 30th St,80303,10,7,0,0,3
127.737,243.7036111,25.27444444,BOULDER / N BOULDER REC 1,3172 Broadway,80304,14,17,1,0,3
99.45,23.07388889,20.08972222,BOULDER / BASELINE ST1,3172 Broadway,80302,11,12,2,0,3
45.101,20.42111111,10.50555556,BOULDER / BASELINE ST1,1360 Gillaspie Dr,80302,11,8,3,0,3
